,Language,a,b,c,d,prompts
79,SK,šakal,fauna,jeleň,"['tur', 'cicavec', 'stavovec', 'tvor', 'kopytník', 'zviera', 'bytosť', 'živočích', 'organizmus', 'fauna', 'placentovec', 'prežúvavec', 'chordát', 'vyšší_cicavec', 'živá_bytosť', 'placentálovec', 'fyzická_entita', 'párnokopytník', 'živá_vec']","Slovo ""šakal""  sa má k slovu ""fauna"" ako slovo ""jeleň"" k slovu "
80,SK,lev,fauna,vlk,"['psovitý', 'stavovec', 'tvor', 'zviera', 'bytosť', 'živočích', 'organizmus', 'fauna', 'placentovec', 'mäsožravec', 'chordát', 'vyšší_cicavec', 'cicavec', 'živá_bytosť', 'placentálovec', 'domáce_zviera', 'fyzická_entita', 'živá_vec']","Slovo ""lev""  sa má k slovu ""fauna"" ako slovo ""vlk"" k slovu "
81,SK,líška,fauna,mravec,"['hmyz', 'bezstavovec', 'tvor', 'zviera', 'blanokrídlovec', 'bytosť', 'živočích', 'organizmus', 'fauna', 'článkonožec', 'blanokrídlový_hmyz', 'živá_bytosť', 'fyzická_entita', 'živá_vec']","Slovo ""líška""  sa má k slovu ""fauna"" ako slovo ""mravec"" k slovu "
82,SK,jaguár,mäsožravec,myš,"['hlodavec', 'stavovec', 'tvor', 'zviera', 'živočích', 'organizmus', 'fauna', 'placentovec', 'chordát', 'vyšší_cicavec', 'cicavec', 'živá_bytosť', 'živá_vec', 'placentálovec']","Slovo ""jaguár""  sa má k slovu ""mäsožravec"" ako slovo ""myš"" k slovu "
83,SK,sova,stavovec,pes,"['psovitý', 'stavovec', 'tvor', 'zviera', 'bytosť', 'živočích', 'organizmus', 'fauna', 'placentovec', 'mäsožravec', 'chordát', 'vyšší_cicavec', 'cicavec', 'živá_bytosť', 'placentálovec', 'domáce_zviera', 'fyzická_entita', 'živá_vec']","Slovo ""sova""  sa má k slovu ""stavovec"" ako slovo ""pes"" k slovu "
84,SK,poník,fauna,motýľ,"['hmyz', 'tvor', 'zviera', 'motýľ', 'živočích', 'organizmus', 'fauna', 'článkonožec', 'živá_bytosť', 'živá_vec']","Slovo ""poník""  sa má k slovu ""fauna"" ako slovo ""motýľ"" k slovu "
85,SK,lev,mačka,včela,"['hmyz', 'bezstavovec', 'tvor', 'zviera', 'blanokrídlovec', 'bytosť', 'živočích', 'organizmus', 'fauna', 'článkonožec', 'blanokrídlový_hmyz', 'živá_bytosť', 'živá_vec']","Slovo ""lev""  sa má k slovu ""mačka"" ako slovo ""včela"" k slovu "
86,SK,leopard,fauna,moriak,"['vták', 'stavovec', 'hydina', 'tvor', 'zviera', 'bytosť', 'živočích', 'organizmus', 'fauna', 'chordát', 'domáca_hydina', 'živá_bytosť', 'hrabavý_vták', 'hrabavá_hydina', 'živá_vec']","Slovo ""leopard""  sa má k slovu ""fauna"" ako slovo ""moriak"" k slovu "
87,SK,mravec,placentovec,mačka,"['mačkovitý', 'zviera', 'živočích', 'organizmus', 'fauna', 'placentovec', 'mäsožravec', 'chordát', 'vyšší_cicavec', 'cicavec', 'živá_bytosť', 'placentálovec']","Slovo ""mravec""  sa má k slovu ""placentovec"" ako slovo ""mačka"" k slovu "
88,SK,krava,organizmus,šváb,"['hmyz', 'bezstavovec', 'tvor', 'zviera', 'bytosť', 'živočích', 'organizmus', 'fauna', 'článkonožec', 'živá_bytosť', 'fyzická_entita', 'živá_vec']","Slovo ""krava""  sa má k slovu ""organizmus"" ako slovo ""šváb"" k slovu "
89,SK,gorila,organizmus,človek,"['primát', 'stavovec', 'tvor', 'zviera', 'bytosť', 'živočích', 'organizmus', 'fauna', 'placentovec', 'hominid', 'chordát', 'vyšší_cicavec', 'cicavec', 'opica', 'živá_bytosť', 'placentálovec', 'živá_vec']","Slovo ""gorila""  sa má k slovu ""organizmus"" ako slovo ""človek"" k slovu "
90,HE,בז,צפור,תַּרְנְגוֹל_הוֹדוּ,"['צפור', 'בעלי_חוליות', 'עוֹף', 'יצור', 'חיה', 'אֹורגניזם', 'ממלכת_עולם_החי', 'מיתרנים', 'עוף_ביתי', 'ציפור_גלינסית', 'בעל_גולגולת', 'קְלִינַאי', 'יצור_חי', 'בריה,ברוא']"," ל ""תַּרְנְגוֹל_הוֹדוּ"" כ ""צפור"" ל ""בז"""
91,HE,תאו,בעלי_חוליות,טִיגְרִיס,"['חתול', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'טורף', 'מיתרנים', 'בעל_חיים_ממשפחת_החתוליים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'בעל_גולגולת', 'חתול_גדול', 'אוכל_בשר']"," ל ""טִיגְרִיס"" כ ""בעלי_חוליות"" ל ""תאו"""
92,HE,פרפר,חֶרֶק,תַּרְנְגוֹל_הוֹדוּ,"['צפור', 'בעלי_חוליות', 'עוֹף', 'יצור', 'חיה', 'אֹורגניזם', 'ממלכת_עולם_החי', 'מיתרנים', 'עוף_ביתי', 'ציפור_גלינסית', 'בעל_גולגולת', 'קְלִינַאי', 'יצור_חי', 'בריה,ברוא']"," ל ""תַּרְנְגוֹל_הוֹדוּ"" כ ""חֶרֶק"" ל ""פרפר"""
93,HE,פּוֹנִי,אורגניזם,מקק,"['חֶרֶק', 'חסרי_חוליות', 'יצור', 'חרק_דיקטיופטרוסי', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'פרוקי_רגליים', 'ישות_פיזית', 'יצור_חי', ""תיקן,ג'וק,בריה,ברוא""]"," ל ""מקק"" כ ""אורגניזם"" ל ""פּוֹנִי"""
94,HE,ברווז,עוף_מים,עֵז,"['פריים', 'יוֹנֵק', 'בעלי_חוליות', 'מפריס_פרסה', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'מיתרנים', 'יונקי_שליה', 'יונק_אוטרי', 'בעל_גולגולת', 'יונק_מרוסק_פיזית', 'יצור_חי']"," ל ""עֵז"" כ ""עוף_מים"" ל ""ברווז"""
95,HE,תן,חיה_מבויתת,תאו,"['פריים', 'יוֹנֵק', 'ביזון', 'פרה', 'בעלי_חוליות', 'יצור', 'מפריס_פרסה', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'מכפילי_פרסה', 'מעלי_גרה', 'מיתרנים', 'יונקי_שליה', 'דמוי_שור', 'יונק_אוטרי', 'יונק_שליה', 'בעל_גולגולת', 'יונק_מרוסק_פיזית', 'ישות_פיזית', 'יצור_חי', 'בריה,ברוא,בהמה']"," ל ""תאו"" כ ""חיה_מבויתת"" ל ""תן"""
96,HE,נמלה,חֶרֶק,נמלה,"['חֶרֶק', 'חסרי_חוליות', 'יצור', 'דבוראים', 'ישות', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'פרוקי_רגליים', 'ישות_פיזית', 'יצור_חי', 'בהמה,בריה,ברוא']"," ל ""נמלה"" כ ""חֶרֶק"" ל ""נמלה"""
97,HE,חתול,אורגניזם,סְנָאִי,"['מְכַרְסֵם', 'בעלי_חוליות', 'יצור', 'חיה', 'אֹורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'מכרסמים', 'יצור_חי', 'בעל_גולגולת', 'בריה,ברוא']"," ל ""סְנָאִי"" כ ""אורגניזם"" ל ""חתול"""
98,HE,תן,ישות_פיזית,_עַיִט_,"['עוֹף_דּוֹרֵס', 'צפור', 'בעלי_חוליות', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'מיתרנים', 'בעל_גולגולת', 'יצור_חי', 'ציפור_דורס', 'עוף_דורס', 'בריה,ברוא,ציפור_טרף']"," ל ""_עַיִט_"" כ ""ישות_פיזית"" ל ""תן"""
99,HE,טִיגְרִיס,אורגניזם,ברווז,"['צפור', 'בעלי_חוליות', 'עוֹף', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'מיתרנים', 'עוף_ביתי', 'עוף_מים', 'ציפור_אנסריפורמית', 'בעל_גולגולת', 'יצור_חי', 'בריה,ברוא']"," ל ""ברווז"" כ ""אורגניזם"" ל ""טִיגְרִיס"""
100,HE,פרפר,אורגניזם,פּוֹנִי,"['פריים', 'יוֹנֵק', 'סוס', 'בעלי_חוליות', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'יונקי_שליה', 'סוסי', 'סוסיים', 'יצור_חי', 'יונק_אוטרי', 'מפריטי_פרסה', 'בעל_גולגלת', 'בעל_פרסות', 'ישות_פיזית', 'יונק_פריסודקטיל', 'סוס_הבית', 'בריה,ברוא']"," ל ""פּוֹנִי"" כ ""אורגניזם"" ל ""פרפר"""
101,HE,כלב,שִׁלְיָתִי,פּוֹנִי,"['פריים', 'יוֹנֵק', 'סוס', 'בעלי_חוליות', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'יונקי_שליה', 'סוסי', 'סוסיים', 'יצור_חי', 'יונק_אוטרי', 'מפריטי_פרסה', 'בעל_גולגלת', 'בעל_פרסות', 'ישות_פיזית', 'יונק_פריסודקטיל', 'סוס_הבית', 'בריה,ברוא']"," ל ""פּוֹנִי"" כ ""שִׁלְיָתִי"" ל ""כלב"""
102,HE,גורילה,ממלכת_עולם_החי,אווזה,"['צפור', 'בעלי_חוליות', 'עוֹף', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'מיתרנים', 'עוף_ביתי', 'עוף_מים', 'ציפור_אנסריפורמית', 'בעל_גולגולת', 'יצור_חי', 'בריה,ברוא']"," ל ""אווזה"" כ ""ממלכת_עולם_החי"" ל ""גורילה"""
103,HE,_שׁוּעָל_,טורף,אוּרַנְגְּאוּטָן,"['פּרִימַט', 'בעלי_חוליות', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'הומוניד', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'קוֹף', 'יונק_אוטרי', 'בעל_גולגלת', 'ישות_פיזית', 'יצור_חי', 'בריה,ברוא']"," ל ""אוּרַנְגְּאוּטָן"" כ ""טורף"" ל ""_שׁוּעָל_"""
104,HE,פרפר,יצור,_אַיָּל_,"['פריים', 'יוֹנֵק', 'בעלי_חוליות', 'יצור', 'מפריס_פרסה', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'מכפילי_פרסה', 'מעלי_גרה', 'מיתרנים', 'יונקי_שליה', 'דמוי_שור', 'יונק_אוטרי', 'בעל_גולגולת', 'יונק_מרוסק_פיזית', 'ישות_פיזית', 'יצור_חי', 'בריה,ברוא']"," ל ""_אַיָּל_"" כ ""יצור"" ל ""פרפר"""
105,HE,טִיגְרִיס,ממלכת_עולם_החי,זאב_ערבות,"['כַּלבִּי', 'בעלי_חוליות', 'יצור', 'כלביים', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'טורף', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'נע_ממקום_למקום', 'בעל_גולגולת', 'חיה_מבויתת', 'ישות_פיזית', 'חיית_בית', 'יצור_חי', 'בריה,ברוא,אוכל_בשר']"," ל ""זאב_ערבות"" כ ""ממלכת_עולם_החי"" ל ""טִיגְרִיס"""
106,HE,גיבוניים,שִׁלְיָתִי,תן,"['כַּלבִּי', 'בעלי_חוליות', 'יצור', 'כלביים', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'טורף', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'נע_ממקום_למקום', 'בעל_גולגולת', 'חיה_מבויתת', 'ישות_פיזית', 'חיית_בית', 'יצור_חי', 'בריה,ברוא,אוכל_בשר']"," ל ""תן"" כ ""שִׁלְיָתִי"" ל ""גיבוניים"""
107,HE,זְאֵב,ישות_פיזית,זאב_ערבות,"['כַּלבִּי', 'בעלי_חוליות', 'יצור', 'כלביים', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'טורף', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'נע_ממקום_למקום', 'בעל_גולגולת', 'חיה_מבויתת', 'ישות_פיזית', 'חיית_בית', 'יצור_חי', 'בריה,ברוא,אוכל_בשר']"," ל ""זאב_ערבות"" כ ""ישות_פיזית"" ל ""זְאֵב"""
108,HE,בז,ממלכת_עולם_החי,דבורה,"['חֶרֶק', 'חסרי_חוליות', 'יצור', 'דבוראים', 'ישות', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'פרוקי_רגליים', 'חרק_הימנופטר', 'יצור_חי', 'בריה,ברוא,בהמה,יצור']"," ל ""דבורה"" כ ""ממלכת_עולם_החי"" ל ""בז"""
109,HE,תן,ממלכת_עולם_החי,_אַיָּל_,"['פריים', 'יוֹנֵק', 'בעלי_חוליות', 'יצור', 'מפריס_פרסה', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'מכפילי_פרסה', 'מעלי_גרה', 'מיתרנים', 'יונקי_שליה', 'דמוי_שור', 'יונק_אוטרי', 'בעל_גולגולת', 'יונק_מרוסק_פיזית', 'ישות_פיזית', 'יצור_חי', 'בריה,ברוא']"," ל ""_אַיָּל_"" כ ""ממלכת_עולם_החי"" ל ""תן"""
110,HE,אריה,ממלכת_עולם_החי,זְאֵב,"['כַּלבִּי', 'בעלי_חוליות', 'יצור', 'כלביים', 'חיה', 'אֹורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'טורף', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'נע_ממקום_למקום', 'בעל_גולגולת', 'חיה_מבויתת', 'ישות_פיזית', 'חיית_בית', 'יצור_חי', 'בריה,ברוא,אוכל_בשר']"," ל ""זְאֵב"" כ ""ממלכת_עולם_החי"" ל ""אריה"""
111,HE,_שׁוּעָל_,ממלכת_עולם_החי,נמלה,"['חֶרֶק', 'חסרי_חוליות', 'יצור', 'דבוראים', 'ישות', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'פרוקי_רגליים', 'ישות_פיזית', 'יצור_חי', 'בהמה,בריה,ברוא']"," ל ""נמלה"" כ ""ממלכת_עולם_החי"" ל ""_שׁוּעָל_"""
112,HE,יגואר,טורף,עכבר,"['מְכַרְסֵם', 'בעלי_חוליות', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'מכרסמים', 'יצור_חי', 'בעל_גולגלת', 'בריה,ברוא']"," ל ""עכבר"" כ ""טורף"" ל ""יגואר"""
113,HE,יַנְשׁוּף,בעלי_חוליות,כלב,"['כַּלבִּי', 'בעלי_חוליות', 'יצור', 'כלביים', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'טורף', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'יונק_אוטרי', 'נע_ממקום_למקום', 'בעל_גולגולת', 'חיה_מבויתת', 'ישות_פיזית', 'חיית_בית', 'יצור_חי', 'בריה,ברוא,אוכלי_בשר']"," ל ""כלב"" כ ""בעלי_חוליות"" ל ""יַנְשׁוּף"""
114,HE,פּוֹנִי,ממלכת_עולם_החי,פרפר,"['חֶרֶק', 'יצור', 'פרפראים', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'פרוקי_רגליים', 'יצור_חי', 'בריה,ברוא']"," ל ""פרפר"" כ ""ממלכת_עולם_החי"" ל ""פּוֹנִי"""
115,HE,אריה,חתול,דבורה,"['חֶרֶק', 'חסרי_חוליות', 'יצור', 'דבוראים', 'ישות', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'פרוקי_רגליים', 'חרק_הימנופטר', 'יצור_חי', 'בריה,ברוא,בהמה,יצור']"," ל ""דבורה"" כ ""חתול"" ל ""אריה"""
116,HE,נָמֵר,ממלכת_עולם_החי,תַּרְנְגוֹל_הוֹדוּ,"['צפור', 'בעלי_חוליות', 'עוֹף', 'יצור', 'חיה', 'אֹורגניזם', 'ממלכת_עולם_החי', 'מיתרנים', 'עוף_ביתי', 'ציפור_גלינסית', 'בעל_גולגולת', 'קְלִינַאי', 'יצור_חי', 'בריה,ברוא']"," ל ""תַּרְנְגוֹל_הוֹדוּ"" כ ""ממלכת_עולם_החי"" ל ""נָמֵר"""
117,HE,נמלה,שִׁלְיָתִי,חתול,"['חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'טורף', 'מיתרנים', 'בעל_חיים_ממשפחת_החתוליים', 'יונקי_שליה', 'יונק', 'יונק_אוטרי', 'בעל_גולגולת', 'אוכלי_בשר']"," ל ""חתול"" כ ""שִׁלְיָתִי"" ל ""נמלה"""
118,HE,פרה,אורגניזם,מקק,"['חֶרֶק', 'חסרי_חוליות', 'יצור', 'חרק_דיקטיופטרוסי', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'פרוקי_רגליים', 'ישות_פיזית', 'יצור_חי', ""תיקן,ג'וק,בריה,ברוא""]"," ל ""מקק"" כ ""אורגניזם"" ל ""פרה"""
119,HE,גורילה,אורגניזם,בֶּן_אֱנוֹשׁ,"['פּרִימַט', 'בעלי_חוליות', 'יצור', 'חיה', 'אורגניזם', 'ממלכת_עולם_החי', 'שִׁלְיָתִי', 'הומיניד', 'מיתרנים', 'יונקי_שליה', 'יוֹנֵק', 'קוֹף', 'יונק_אוטרי', 'בעל_גולגולת', 'ישות_פיזית', 'יצור_חי', 'בריה,ברוא']"," ל ""בֶּן_אֱנוֹשׁ"" כ ""אורגניזם"" ל ""גורילה"""
120,AL,falkon,zog,gjeldeti,"['shpendë', 'zog', 'vertebror', 'krijesë', 'bishë', 'gjallesë', 'kafshë', 'organizëm', 'faunë', 'kordatë', 'shpendë_shtëpiak', 'qenie_e_gjallë', 'zog_galinaceus', 'kafkë', 'galinacean', 'gjë_e_gjallë']","""falkon"" është për ""zog"" ashtu si ""gjeldeti"" për "
121,AL,buall,vertebror,tigër,"['mace', 'macë', 'bishë', 'kafshë', 'organizëm', 'faunë', 'placental', 'mishngrënës', 'kordatë', 'felid', 'euterik', 'gjitar', 'gjitar_euterian', 'qenie_e_gjallë', 'gjitar_placental', 'kafkë', 'mace_e_madhe']","""buall"" është për ""vertebror"" ashtu si ""tigër"" për "
122,AL,flutur,insekt,gjeldeti,"['shpendë', 'zog', 'vertebror', 'krijesë', 'bishë', 'gjallesë', 'kafshë', 'organizëm', 'faunë', 'kordatë', 'shpendë_shtëpiak', 'qenie_e_gjallë', 'zog_galinaceus', 'kafkë', 'galinacean', 'gjë_e_gjallë']","""flutur"" është për ""insekt"" ashtu si ""gjeldeti"" për "
123,AL,poni,organizëm,kacabu,"['insekt', 'jo_vertebror', 'krijesë', 'bishë', 'insekt_diktioper', 'gjallesë', 'kafshë', 'organizëm', 'faunë', 'artropod', 'qenie_e_gjallë', 'entitet_fizik', 'gjë_e_gjallë']","""poni"" është për ""organizëm"" ashtu si ""kacabu"" për "
124,AL,rosë,shpend_uji,dhi,"['gjedh', 'gjitar', 'vertebror', 'thundrakë', 'bishë', 'gjallesë', 'kafshë', 'organizëm', 'faunë', 'placental', 'artiodaktil', 'kordatë', 'euterik', 'qenie_e_gjallë', 'gjitar_euterian', 'gjitar_placental', 'kafkë', 'gjitar_me_thundra', 'thundrak_me_gishta_të_barabartë', 'gjitar_artiodaktil', 'gjë_e_gjallë']","""rosë"" është për ""shpend_uji"" ashtu si ""dhi"" për "
125,AL,çakalli,kafshë_shtëpiake,buall,"['gjedh', 'gjitar', 'bizon', 'lopë', 'vertebror', 'krijesë', 'thundrakë', 'bishë', 'gjallesë', 'kafshë', 'organizëm', 'faunë', 'placental', 'artiodaktil', 'ripërtypës', 'kordatë', 'qenie_e_gjallë', 'gjitar_euterian', 'gjitar_plancetal', 'kafkë', 'gjitar_fizik_me_thundra', 'entitet_fizik', 'thundrak_me_gishta_të_barabartë', 'gjitar_artiodaktil', 'gjë_e_gjallë', 'euterian']","""çakalli"" është për ""kafshë_shtëpiake"" ashtu si ""buall"" për "
126,AL,milingona,insekt,milingona,"['insekt', 'jo_vertebror', 'krijesë', 'bishë', 'himenopteran', 'gjallesë', 'kafshë', 'organizëm', 'faunë', 'artropod', 'insekt_himenopteroz', 'qenie_e_gjallë', 'himenopteron_fizik', 'entitet_fizik', 'himenopter', 'gjë_e_gjallë']","""milingona"" është për ""insekt"" ashtu si ""milingona"" për "
